TYPE_OF_FILE;COUNTRY;AREA;VESSEL;YEAR;HAUL_NUMBER;CODEND_CLOSING;PART_OF_THE_CODEND;FAUNISTIC_CATEGORY;GENUS;SPECIES;NAME_OF_THE_REFERENCE_LIST;TOTAL_WEIGHT_IN_HAUL;TOTAL_NUMBER_IN_HAUL;NUMBER_OF_FEMALES;NUMBER_OF_MALES;NUMBER_OF_UNDETERMINED
TB;ITA;18;BIM;1994;86;S;S;A;STOM;BOA;FM;23.0000000447035;3;0;0;3
TB;ITA;18;BIM;1994;86;S;S;A;TRAR;TRA;FM;2615.00000953674;111;0;0;111
TB;ITA;18;BIM;1994;87;S;S;A;CHIM;MON;FM;1975.99995136261;2;0;0;2
TB;ITA;18;BIM;1994;87;S;S;A;COEL;COE;FM;2316.99991226196;26;0;0;26
TB;ITA;18;BIM;1994;87;S;S;A;CONG;CON;FM;317.999988794327;1;0;0;1
TB;ITA;18;BIM;1994;87;S;S;A;ETMO;SPI;FM;314.000010490417;10;0;0;10
TB;ITA;18;BIM;1994;87;S;S;A;GALU;MEL;FM;2387.00008392334;9;0;0;9
TB;ITA;18;BIM;1994;87;S;S;A;HELI;DAC;FM;293.999999761581;1;0;0;1
TB;ITA;18;BIM;1994;87;S;S;A;HOPL;MED;FM;532.000005245209;8;0;0;8
TB;ITA;18;BIM;1994;87;S;S;A;HYME;ITA;FM;4.99999988824129;2;0;0;2
TB;ITA;18;BIM;1994;87;S;S;A;MERL;MER;FM;1141.99995994568;1;1;0;0
TB;ITA;18;BIM;1994;87;S;S;A;MICM;POU;FM;123.999997973442;5;1;2;2
TB;ITA;18;BIM;1994;87;S;S;A;NEZU;SCL;FM;93.0000022053719;5;0;0;5
TB;ITA;18;BIM;1994;87;S;S;B;PASI;MUL;FM;27.0000007003546;6;0;0;6
TB;ITA;18;BIM;1994;87;S;S;A;PHYI;BLE;FM;296.999990940094;1;0;1;0
TB;ITA;18;BIM;1994;87;S;S;B;PLES;MAR;FM;128.000006079674;19;0;0;19
TB;ITA;18;BIM;1994;87;S;S;A;STOM;BOA;FM;4.99999988824129;2;0;0;2
TB;ITA;18;BIM;1994;87;S;S;C;TODA;SAG;FM;829.999983310699;1;0;0;1
TB;ITA;18;BIM;1994;87;S;S;A;TRAR;TRA;FM;115.000002086163;4;0;0;4
TB;ITA;18;BIM;1994;88;S;S;C;ALLO;MED;FM;6.00000005215406;1;0;0;1
TB;ITA;18;BIM;1994;88;S;S;A;ALOS;FAL;FM;307.99999833107;3;0;0;3
TB;ITA;18;BIM;1994;88;S;S;A;ANTO;MEG;FM;13.0000002682209;2;0;0;2
TB;ITA;18;BIM;1994;88;S;S;A;ARNO;LAT;FM;39.0000008046627;3;0;0;3
TB;ITA;18;BIM;1994;88;S;S;A;ASPI;CUC;FM;28.999999165535;1;0;0;1
TB;ITA;18;BIM;1994;88;S;S;A;BOOP;BOO;FM;832.000017166138;15;0;0;15
TB;ITA;18;BIM;1994;88;S;S;A;CALM;MAC;FM;2.0000000949949;1;0;0;1
TB;ITA;18;BIM;1994;88;S;S;A;CEPO;MAC;FM;104.999996721745;11;0;0;11
TB;ITA;18;BIM;1994;88;S;S;C;ELED;CIR;FM;365.99999666214;1;1;0;0
TB;ITA;18;BIM;1994;88;S;S;C;ELED;MOS;FM;499.000012874603;3;0;0;3
TB;ITA;18;BIM;1994;88;S;S;A;ENGR;ENC;FM;128.000006079674;12;0;0;12
TB;ITA;18;BIM;1994;88;S;S;A;EUTR;GUR;FM;12.0000001043081;1;0;0;1
TB;ITA;18;BIM;1994;88;S;S;A;GOBI;FRI;FM;18.9999993890524;7;0;0;7
TB;ITA;18;BIM;1994;88;S;S;A;LOPH;PIS;FM;1531.99994564056;3;1;0;2
TB;ITA;18;BIM;1994;88;S;S;A;MERL;MER;FM;1422.00005054474;32;20;10;2
TB;ITA;18;BIM;1994;88;S;S;A;MULL;BAR;FM;37.9999987781048;1;0;1;0
TB;ITA;18;BIM;1994;88;S;S;C;OCTO;SAL;FM;41.0000011324883;1;0;0;1
TB;ITA;18;BIM;1994;88;S;S;C;OCTO;VUL;FM;1815.00005722046;2;1;1;0
TB;ITA;18;BIM;1994;88;S;S;A;SARD;PIL;FM;32.9999998211861;1;0;0;1
TB;ITA;18;BIM;1994;88;S;S;A;SCOR;SCO;FM;30.9999994933605;2;0;0;2
TB;ITA;18;BIM;1994;88;S;S;A;SERA;CAB;FM;152.999997138977;6;0;0;6
TB;ITA;18;BIM;1994;88;S;S;A;SERA;HEP;FM;146.999999880791;10;0;0;10
TB;ITA;18;BIM;1994;88;S;S;A;SPIC;FLE;FM;54.9999997019768;1;0;1;0
TB;ITA;18;BIM;1994;88;S;S;A;SPIC;SMA;FM;39.0000008046627;1;0;0;1
TB;ITA;18;BIM;1994;88;S;S;C;TODA;SAG;FM;234.999999403954;1;0;0;1
TB;ITA;18;BIM;1994;88;S;S;A;TRAC;MED;FM;148.000001907349;2;2;0;0
TB;ITA;18;BIM;1994;88;S;S;A;TRAC;TRA;FM;836.000025272369;18;3;13;2
TB;ITA;18;BIM;1994;88;S;S;A;TRAH;DRA;FM;83.9999988675117;1;0;0;1
TB;ITA;18;BIM;1994;88;S;S;A;TRIS;CAP;FM;57.9999983310699;7;0;1;6
TB;ITA;18;BIM;1994;88;S;S;A;URAN;SCA;FM;108.000002801418;1;0;0;1
TB;ITA;18;BIM;1994;89;S;S;C;ALLO;MED;FM;7.00000021606684;1;0;0;1
TB;ITA;18;BIM;1994;89;S;S;A;ARNO;LAT;FM;2.0000000949949;1;0;0;1
TB;ITA;18;BIM;1994;89;S;S;A;ASPI;CUC;FM;12.0000001043081;1;0;0;1
TB;ITA;18;BIM;1994;89;S;S;C;ELED;CIR;FM;2157.00006484985;10;6;4;0
TB;ITA;18;BIM;1994;89;S;S;A;GOBI;FRI;FM;6.00000005215406;3;0;0;3
TB;ITA;18;BIM;1994;89;S;S;A;HELI;DAC;FM;54.0000014007092;3;0;0;3
TB;ITA;18;BIM;1994;89;S;S;C;ILLE;COI;FM;629.999995231628;12;1;3;8
TB;ITA;18;BIM;1994;89;S;S;A;LEPI;CAU;FM;5000;3;0;0;3
TB;ITA;18;BIM;1994;89;S;S;A;LEPT;CAV;FM;70.0000002980232;4;0;0;4
TB;ITA;18;BIM;1994;89;S;S;A;LOPH;BUD;FM;3078.00006866455;4;3;1;0
TB;ITA;18;BIM;1994;89;S;S;A;MERL;MER;FM;773.000001907349;17;6;5;6
TB;ITA;18;BIM;1994;89;S;S;A;PHYI;BLE;FM;19.9999995529652;2;0;0;2
TB;ITA;18;BIM;1994;89;S;S;C;ROSS;MAC;FM;75.0000029802322;1;0;0;1
TB;ITA;18;BIM;1994;89;S;S;A;SCOR;SCO;FM;717.000007629395;1;0;0;1
TB;ITA;18;BIM;1994;89;S;S;C;SEPI;ORB;FM;46.000000089407;1;0;0;1
TB;ITA;18;BIM;1994;89;S;S;A;SERA;HEP;FM;8.99999961256981;1;0;0;1
TB;ITA;18;BIM;1994;89;S;S;A;TORP;MAR;FM;111.000001430511;1;0;0;1
TB;ITA;18;BIM;1994;89;S;S;A;TRAC;TRA;FM;842.000007629395;365;1.00550964187328;2.01101928374656;361.98347107438
TB;ITA;18;BIM;1994;89;S;S;A;TRIS;CAP;FM;123.000003397465;14;2;0;12
TB;ITA;18;BIM;1994;89;S;S;A;URAN;SCA;FM;268.00000667572;1;0;0;1
TB;ITA;18;BIM;1994;90;S;S;C;ALLO;MED;FM;10.9999999403954;1;0;0;1
TB;ITA;18;BIM;1994;90;S;S;A;ASPI;CUC;FM;653.999984264374;10;0;0;10
TB;ITA;18;BIM;1994;90;S;S;A;BOOP;BOO;FM;67.0000016689301;1;0;0;1
TB;ITA;18;BIM;1994;90;S;S;A;CAPO;APE;FM;10.9999999403954;5;0;0;5
TB;ITA;18;BIM;1994;90;S;S;A;CEPO;MAC;FM;20.9999997168779;1;0;0;1
TB;ITA;18;BIM;1994;90;S;S;A;COEL;COE;FM;158.999994397163;2;0;0;2
TB;ITA;18;BIM;1994;90;S;S;C;ELED;CIR;FM;2565.00005722046;10;7;3;0
TB;ITA;18;BIM;1994;90;S;S;A;HELI;DAC;FM;21.9999998807907;2;0;0;2
TB;ITA;18;BIM;1994;90;S;S;C;HIST;BON;FM;370.999991893768;1;0;0;1
TB;ITA;18;BIM;1994;90;S;S;A;LEPI;CAU;FM;1164.99996185303;2;0;0;2
TB;ITA;18;BIM;1994;90;S;S;A;LEPM;BOS;FM;481.99999332428;4;1;3;0
TB;ITA;18;BIM;1994;90;S;S;A;LEPT;CAV;FM;2030.99989891052;66;0;0;66
TB;ITA;18;BIM;1994;90;S;S;A;LOPH;BUD;FM;7190.99998474121;10;5;5;0
TB;ITA;18;BIM;1994;90;S;S;A;MACO;SCO;FM;1.00000004749745;1;0;0;1
TB;ITA;18;BIM;1994;90;S;S;A;MERL;MER;FM;263.000011444092;25;4;5;16
TB;ITA;18;BIM;1994;90;S;S;A;SCOR;NOT;FM;10.9999999403954;1;0;0;1
TB;ITA;18;BIM;1994;90;S;S;A;SCYO;CAN;FM;790.000021457672;11;0;0;11
TB;ITA;18;BIM;1994;90;S;S;A;SERA;CAB;FM;296.999990940094;4;0;0;4
TB;ITA;18;BIM;1994;90;S;S;A;SERA;HEP;FM;953.999996185303;58;0;0;58
TB;ITA;18;BIM;1994;90;S;S;A;TRAC;TRA;FM;289.000004529953;80;0;0;80
TB;ITA;18;BIM;1994;90;S;S;A;TRIS;CAP;FM;365.000009536743;15;8;6;1
TB;ITA;18;BIM;1994;90;S;S;A;ZEUS;FAB;FM;474.000006914139;1;1;0;0
TB;ITA;18;BIM;1994;91;S;S;B;ARIS;FOL;FM;50.0000007450581;3;2;1;0
TB;ITA;18;BIM;1994;91;S;S;B;BATY;SUP;FM;107.00000077486;7;0;0;7
TB;ITA;18;BIM;1994;91;S;S;A;CHIM;MON;FM;7781.0001373291;10;0;0;10
TB;ITA;18;BIM;1994;91;S;S;A;CLOR;AGA;FM;59.9999986588955;11;0;0;11
TB;ITA;18;BIM;1994;91;S;S;A;COEL;COE;FM;7859.00020599365;132;0;0;132
TB;ITA;18;BIM;1994;91;S;S;A;CONG;CON;FM;2954.99992370605;3;0;0;3
TB;ITA;18;BIM;1994;91;S;S;A;ETMO;SPI;FM;4103.00016403198;48;0;0;48
TB;ITA;18;BIM;1994;91;S;S;A;GALU;MEL;FM;11407.9999923706;44;0;0;44
TB;ITA;18;BIM;1994;91;S;S;A;GOBI;FRI;FM;3.00000002607703;3;0;0;3
TB;ITA;18;BIM;1994;91;S;S;B;GONE;RHO;FM;4.00000018998981;1;0;0;1
TB;ITA;18;BIM;1994;91;S;S;A;HELI;DAC;FM;3865.9999370575;20;0;0;20
TB;ITA;18;BIM;1994;91;S;S;A;HOPL;MED;FM;1516.99995994568;13;0;0;13
TB;ITA;18;BIM;1994;91;S;S;A;HYME;ITA;FM;231.000006198883;50;0;0;50
TB;ITA;18;BIM;1994;91;S;S;A;LEPT;CAV;FM;34.000001847744;1;0;0;1
TB;ITA;18;BIM;1994;91;S;S;A;MERL;MER;FM;5941.99991226196;6;6;0;0
TB;ITA;18;BIM;1994;91;S;S;A;MOLV;DYP;FM;527.999997138977;1;0;0;1
TB;ITA;18;BIM;1994;91;S;S;A;MORA;MOR;FM;52.9999993741512;1;0;0;1
TB;ITA;18;BIM;1994;91;S;S;B;NEPR;NOR;FM;59.9999986588955;5;3;2;0
TB;ITA;18;BIM;1994;91;S;S;A;NEZU;SCL;FM;1439.00001049042;100;0;0;100
TB;ITA;18;BIM;1994;91;S;S;A;NOTA;BON;FM;59.0000003576279;2;0;0;2
TB;ITA;18;BIM;1994;91;S;S;A;NOTO;RIS;FM;3.00000002607703;1;0;0;1
TB;ITA;18;BIM;1994;91;S;S;B;PASI;MUL;FM;13.0000002682209;2;0;0;2
TB;ITA;18;BIM;1994;91;S;S;A;PHYI;BLE;FM;1478.99997234344;9;7;1;1
TB;ITA;18;BIM;1994;91;S;S;B;PLES;MAR;FM;735.000014305115;93;0;0;93
TB;ITA;18;BIM;1994;91;S;S;A;SCYM;LIC;FM;9027.00042724609;2;0;0;2
TB;ITA;18;BIM;1994;91;S;S;A;SCYO;CAN;FM;247.999995946884;1;0;0;1
TB;ITA;18;BIM;1994;91;S;S;B;SOLO;MEM;FM;4.99999988824129;2;0;0;2
TB;ITA;18;BIM;1994;91;S;S;A;STOM;BOA;FM;8.99999961256981;3;0;0;3
TB;ITA;18;BIM;1994;91;S;S;A;SYMP;NIG;FM;3.00000002607703;1;0;0;1
TB;ITA;18;BIM;1994;91;S;S;A;TRAR;TRA;FM;8359.00020599365;307;0;0;307
TB;ITA;18;BIM;1994;92;S;S;A;CAPO;APE;FM;273.000001907349;29;0;0;29
TB;ITA;18;BIM;1994;92;S;S;A;CLOR;AGA;FM;7.00000021606684;2;0;0;2
TB;ITA;18;BIM;1994;92;S;S;A;COEL;COE;FM;405.000001192093;7;0;0;7
TB;ITA;18;BIM;1994;92;S;S;C;ELED;CIR;FM;477.999985218048;1;0;1;0
TB;ITA;18;BIM;1994;92;S;S;A;GADI;ARG;FM;19.9999995529652;4;0;0;4
TB;ITA;18;BIM;1994;92;S;S;A;GLOS;LEI;FM;21.9999998807907;3;0;0;3
TB;ITA;18;BIM;1994;92;S;S;A;HELI;DAC;FM;35.0000001490116;3;0;0;3
TB;ITA;18;BIM;1994;92;S;S;A;LEPI;CAU;FM;89000;227;0;0;227
TB;ITA;18;BIM;1994;92;S;S;A;LEPM;BOS;FM;104.000002145767;2;2;0;0
TB;ITA;18;BIM;1994;92;S;S;A;LOPH;BUD;FM;140.000000596046;1;0;1;0
TB;ITA;18;BIM;1994;92;S;S;A;LOPH;PIS;FM;3102.9999256134;1;1;0;0
TB;ITA;18;BIM;1994;92;S;S;A;MACO;SCO;FM;203.999996185303;20;0;0;20
TB;ITA;18;BIM;1994;92;S;S;A;MERL;MER;FM;607.999980449677;12;6;6;0
TB;ITA;18;BIM;1994;92;S;S;A;MICM;POU;FM;1417.00005531311;70;0;2;68
TB;ITA;18;BIM;1994;92;S;S;A;NEZU;SCL;FM;41.0000011324883;1;0;0;1
TB;ITA;18;BIM;1994;92;S;S;C;OCTO;SAL;FM;787.999987602234;2;0;0;2
TB;ITA;18;BIM;1994;92;S;S;A;PHYI;BLE;FM;12.0000001043081;1;0;0;1
TB;ITA;18;BIM;1994;92;S;S;C;ROSS;MAC;FM;64.9999976158142;1;0;0;1
TB;ITA;18;BIM;1994;92;S;S;A;SCYO;CAN;FM;442.999988794327;2;0;0;2
TB;ITA;18;BIM;1994;92;S;S;C;TODA;SAG;FM;483.000010251999;2;0;0;2
TB;ITA;18;BIM;1994;92;S;S;C;TODI;EBL;FM;1106.99999332428;10;0;0;10
TB;ITA;18;BIM;1994;92;S;S;A;TRAR;TRA;FM;46.000000089407;2;0;0;2
TB;ITA;18;BIM;1994;93;S;S;C;ALLO;MED;FM;16.0000007599592;21;0;0;21
TB;ITA;18;BIM;1994;93;S;S;A;ASPI;CUC;FM;34.000001847744;3;0;0;3
TB;ITA;18;BIM;1994;93;S;S;A;CALM;MAC;FM;3.00000002607703;1;0;0;1
TB;ITA;18;BIM;1994;93;S;S;A;CAPO;APE;FM;79.9999982118607;16;0;0;16
TB;ITA;18;BIM;1994;93;S;S;C;ELED;CIR;FM;681.999981403351;2;1;1;0
TB;ITA;18;BIM;1994;93;S;S;A;GOBI;FRI;FM;3.00000002607703;1;0;0;1
TB;ITA;18;BIM;1994;93;S;S;A;HELI;DAC;FM;465.000003576279;37;0;0;37
TB;ITA;18;BIM;1994;93;S;S;C;ILLE;COI;FM;83.9999988675117;5;0;0;5
TB;ITA;18;BIM;1994;93;S;S;A;LAPP;FAS;FM;25.000000372529;3;0;0;3
TB;ITA;18;BIM;1994;93;S;S;A;LEPM;WHS;FM;82.9999968409538;1;0;0;1
TB;ITA;18;BIM;1994;93;S;S;A;LEPT;CAV;FM;50.0000007450581;4;0;0;4
TB;ITA;18;BIM;1994;93;S;S;A;LOPH;BUD;FM;3302.00004577637;6;4;2;0
TB;ITA;18;BIM;1994;93;S;S;A;LOPH;PIS;FM;465.999990701675;1;1;0;0
TB;ITA;18;BIM;1994;93;S;S;A;MACO;SCO;FM;211.999997496605;22;0;0;22
TB;ITA;18;BIM;1994;93;S;S;A;MERL;MER;FM;1077.00002193451;63;9;6;48
TB;ITA;18;BIM;1994;93;S;S;A;MICM;POU;FM;30.9999994933605;4;0;0;4
TB;ITA;18;BIM;1994;93;S;S;A;MULL;BAR;FM;259.00000333786;2;2;0;0
TB;ITA;18;BIM;1994;93;S;S;C;OCTO;SAL;FM;647.000014781952;2;0;0;2
TB;ITA;18;BIM;1994;93;S;S;C;ROSS;MAC;FM;81.0000002384186;1;0;0;1
TB;ITA;18;BIM;1994;93;S;S;A;SCOR;NOT;FM;43.9999997615814;6;0;0;6
TB;ITA;18;BIM;1994;93;S;S;A;SCYO;CAN;FM;149.000003933907;1;0;0;1
TB;ITA;18;BIM;1994;93;S;S;C;SEPI;ELE;FM;52.0000010728836;2;0;0;2
TB;ITA;18;BIM;1994;93;S;S;C;SEPI;ORB;FM;32.9999998211861;1;0;0;1
TB;ITA;18;BIM;1994;93;S;S;C;SEPO;SPP;FM;4.99999988824129;3;0;0;3
TB;ITA;18;BIM;1994;93;S;S;A;SERA;CAB;FM;238.000005483627;5;0;0;5
TB;ITA;18;BIM;1994;93;S;S;C;TODI;EBL;FM;27.0000007003546;3;0;0;3
TB;ITA;18;BIM;1994;93;S;S;A;TRAC;TRA;FM;657.999992370605;181;0;0;181
TB;ITA;18;BIM;1994;93;S;S;A;TRIG;LYR;FM;90.0000035762787;2;0;0;2
TB;ITA;18;BIM;1994;93;S;S;A;TRIS;CAP;FM;352.999985218048;8;7;1;0
TB;ITA;18;BIM;1994;94;S;S;A;CAPO;APE;FM;24.0000002086163;1;0;0;1
TB;ITA;18;BIM;1994;94;S;S;A;CLOR;AGA;FM;24.0000002086163;7;0;0;7
TB;ITA;18;BIM;1994;94;S;S;A;COEL;COE;FM;100.000001490116;7;0;0;7
TB;ITA;18;BIM;1994;94;S;S;A;GADI;ARG;FM;34.000001847744;4;0;0;4
TB;ITA;18;BIM;1994;94;S;S;A;GALU;MEL;FM;149.000003933907;3;0;0;3
TB;ITA;18;BIM;1994;94;S;S;A;GOBI;FRI;FM;10.9999999403954;6;0;0;6
TB;ITA;18;BIM;1994;94;S;S;A;HELI;DAC;FM;14.0000004321337;2;0;0;2
TB;ITA;18;BIM;1994;94;S;S;A;LEPI;CAU;FM;14000;19;0;0;19
TB;ITA;18;BIM;1994;94;S;S;A;LOPH;BUD;FM;120.999999344349;1;0;1;0
TB;ITA;18;BIM;1994;94;S;S;B;MCPI;DEP;FM;21.9999998807907;1;0;0;1
TB;ITA;18;BIM;1994;94;S;S;A;MERL;MER;FM;3654.99997138977;41;20;21;0
TB;ITA;18;BIM;1994;94;S;S;A;MICM;POU;FM;1036.00001335144;10;3;7;0
TB;ITA;18;BIM;1994;94;S;S;A;MOLV;DYP;FM;13.0000002682209;1;0;0;1
TB;ITA;18;BIM;1994;94;S;S;B;NEPR;NOR;FM;616.999983787537;17;8;9;0
TB;ITA;18;BIM;1994;94;S;S;B;PAPE;LON;FM;101.000003516674;8;6;2;0
TB;ITA;18;BIM;1994;94;S;S;A;PHYI;BLE;FM;400.000005960464;19;1;0;18
TB;ITA;18;BIM;1994;94;S;S;B;PLES;HET;FM;29.9999993294477;10;0;0;10
TB;ITA;18;BIM;1994;94;S;S;B;POLC;TYP;FM;18.9999993890524;4;0;0;4
TB;ITA;18;BIM;1994;94;S;S;B;SOLO;MEM;FM;21.9999998807907;6;0;0;6
TB;ITA;18;BIM;1994;94;S;S;A;STOM;BOA;FM;10.9999999403954;3;0;0;3
TB;ITA;18;BIM;1994;94;S;S;A;TRAC;TRA;FM;54.0000014007092;14;0;0;14
TB;ITA;18;BIM;1994;95;S;S;A;ASPI;CUC;FM;312.999993562698;6;0;0;6
TB;ITA;18;BIM;1994;95;S;S;C;ELED;CIR;FM;2937.00003623962;9;5;4;0
TB;ITA;18;BIM;1994;95;S;S;A;HELI;DAC;FM;90.0000035762787;5;0;0;5
TB;ITA;18;BIM;1994;95;S;S;A;LEPM;BOS;FM;395.999997854233;2;1;1;0
TB;ITA;18;BIM;1994;95;S;S;A;LEPT;CAV;FM;17.000000923872;1;0;0;1
TB;ITA;18;BIM;1994;95;S;S;A;LOPH;BUD;FM;7632.99989700317;7;3;4;0
TB;ITA;18;BIM;1994;95;S;S;A;LOPH;PIS;FM;588.99998664856;1;0;1;0
TB;ITA;18;BIM;1994;95;S;S;A;MERL;MER;FM;1595.00002861023;47;10.2173913043478;21.4565217391304;15.3260869565217
TB;ITA;18;BIM;1994;95;S;S;A;MULL;BAR;FM;433.999985456467;6;3;3;0
TB;ITA;18;BIM;1994;95;S;S;C;OCTO;VUL;FM;356.000006198883;1;0;0;1
TB;ITA;18;BIM;1994;95;S;S;A;PHYI;BLE;FM;141.000002622604;1;1;0;0
TB;ITA;18;BIM;1994;95;S;S;A;SCOR;NOT;FM;57.9999983310699;3;0;0;3
TB;ITA;18;BIM;1994;95;S;S;C;SEPI;ELE;FM;50.9999990463257;2;0;0;2
TB;ITA;18;BIM;1994;95;S;S;C;SEPI;ORB;FM;48.9999987185001;2;0;0;2
TB;ITA;18;BIM;1994;95;S;S;A;SERA;CAB;FM;959.999978542328;15;0;0;15
TB;ITA;18;BIM;1994;95;S;S;A;SERA;HEP;FM;4.00000018998981;1;0;0;1
TB;ITA;18;BIM;1994;95;S;S;C;TODI;EBL;FM;143.00000667572;3;0;0;3
TB;ITA;18;BIM;1994;95;S;S;A;TORP;MAR;FM;14.9999996647239;1;0;0;1
TB;ITA;18;BIM;1994;95;S;S;A;TRAC;TRA;FM;462.000012397766;88;0;0;88
TB;ITA;18;BIM;1994;95;S;S;A;TRIS;CAP;FM;509.999990463257;16;7;7;2
TB;ITA;18;BIM;1994;95;S;S;A;URAN;SCA;FM;291.000008583069;2;0;0;2
TB;ITA;18;BIM;1994;95;S;S;A;ZEUS;FAB;FM;1794.0000295639;1;1;0;0
TB;ITA;18;BIM;1994;96;S;S;A;ARGR;HEM;FM;4.00000018998981;8;0;0;8
TB;ITA;18;BIM;1994;96;S;S;B;CHLO;GRA;FM;4.99999988824129;3;0;0;3
TB;ITA;18;BIM;1994;96;S;S;A;CLOR;AGA;FM;4.00000018998981;1;0;0;1
TB;ITA;18;BIM;1994;96;S;S;A;COEL;COE;FM;170.000001788139;7;0;0;7
TB;ITA;18;BIM;1994;96;S;S;A;ETMO;SPI;FM;37.0000004768372;1;0;0;1
TB;ITA;18;BIM;1994;96;S;S;A;LEPI;CAU;FM;14.9999996647239;1;0;0;1
TB;ITA;18;BIM;1994;96;S;S;A;LEPM;BOS;FM;149.000003933907;1;1;0;0
TB;ITA;18;BIM;1994;96;S;S;A;MAUR;MUE;FM;3.00000002607703;2;0;0;2
TB;ITA;18;BIM;1994;96;S;S;B;MCPI;DEP;FM;86.0000029206276;4;0;0;4
TB;ITA;18;BIM;1994;96;S;S;A;MERL;MER;FM;563.000023365021;2;2;0;0
TB;ITA;18;BIM;1994;96;S;S;A;MICM;POU;FM;125;1;1;0;0
TB;ITA;18;BIM;1994;96;S;S;B;NEPR;NOR;FM;180.000007152557;5;0;0;5
TB;ITA;18;BIM;1994;96;S;S;B;PAPE;LON;FM;26.0000005364418;2;0;2;0
TB;ITA;18;BIM;1994;96;S;S;B;PASI;MUL;FM;200.000002980232;336;0;0;336
TB;ITA;18;BIM;1994;96;S;S;A;PHYI;BLE;FM;14.0000004321337;1;0;0;1
