TYPE_OF_FILE;COUNTRY;AREA;VESSEL;YEAR;MONTH;DAY;HAUL_NUMBER;LITTER_CATEGORY;LITTER_SUB-CATEGORY;TOTAL_WEIGHT_IN_THE_HAUL_CATEGORY;TOTAL_NUMBER_IN_THE_HAUL_CATEGORY;TOTAL_WEIGHT_IN_THE_HAUL_SUB-CATEGORY;TOTAL_NUMBER_IN_THE_HAUL_SUB-CATEGORY;NOTE
TL;ITA;18;PEC;2015;7;30;145;L1;I;110;3;10;1;
TL;ITA;18;PEC;2015;7;30;145;L3;C;90;1;90;1;BOMBOLETTA
TL;ITA;18;PEC;2015;7;30;145;L5;A;50;2;50;2;
TL;ITA;18;PEC;2015;7;30;146;L1;E;50;1;50;1;
TL;ITA;18;PEC;2015;7;30;146;L4;A;660;3;660;3;
TL;ITA;18;PEC;2015;7;22;147;L1;A;50;2;50;2;
TL;ITA;18;PEC;2015;7;22;148;L1;B;70;2;50;1;
TL;ITA;18;PEC;2015;7;22;148;L1;C;70;2;20;1;
TL;ITA;18;PEC;2015;7;27;150;L1;A;50;2;50;2;
TL;ITA;18;PEC;2015;7;27;150;L3;A;100;3;100;3;
TL;ITA;18;PEC;2015;7;28;151;L1;A;50;2;50;2;
TL;ITA;18;PEC;2015;7;28;151;L5;B;100;1;100;1;
TL;ITA;18;PEC;2015;7;28;152;L1;A;35;5;15;2;
TL;ITA;18;PEC;2015;7;28;152;L1;B;35;5;20;3;
TL;ITA;18;PEC;2015;7;28;152;L3;A;2020;2;20;1;
TL;ITA;18;PEC;2015;7;28;152;L3;C;2020;2;2000;1;
TL;ITA;18;PEC;2015;7;23;160;L1;A;90;4;60;3;
TL;ITA;18;PEC;2015;7;23;160;L1;H;90;4;30;1;RESTA
TL;ITA;18;PEC;2015;7;27;161;L1;B;60;2;60;2;
TL;ITA;18;PEC;2015;7;27;161;L6;0;5300;1;5300;1;
TL;ITA;18;PEC;2015;7;30;162;L1;A;50;2;50;2;
TL;ITA;18;PEC;2015;7;30;162;L5;D;200;1;200;1;
TL;MON;18;PEC;2015;8;1;171;L1;A;5150;42;300;8;
TL;MON;18;PEC;2015;8;1;171;L1;B;5150;42;4400;25;
TL;MON;18;PEC;2015;8;1;171;L1;C;5150;42;250;7;
TL;MON;18;PEC;2015;8;1;171;L1;G;5150;42;130;1;
TL;MON;18;PEC;2015;8;1;171;L1;H;5150;42;70;1;BOA
TL;MON;18;PEC;2015;8;1;171;L2;B;200;1;200;1;
TL;MON;18;PEC;2015;8;1;171;L3;A;750;3;50;2;
TL;MON;18;PEC;2015;8;1;171;L3;C;750;3;700;1;PENTOLA
TL;MON;18;PEC;2015;8;1;171;L4;A;50;1;50;1;
TL;MON;18;PEC;2015;8;1;171;L5;A;540;3;340;1;
TL;MON;18;PEC;2015;8;1;171;L5;D;540;3;200;2;ASSORBENTI
TL;MON;18;PEC;2015;8;1;172;L1;A;50;1;50;1;
TL;MON;18;PEC;2015;8;1;173;L1;A;220;9;100;5;
TL;MON;18;PEC;2015;8;1;173;L1;C;220;9;40;3;
TL;MON;18;PEC;2015;8;1;173;L1;I;220;9;80;1;
TL;MON;18;PEC;2015;8;2;174;L1;A;200;3;100;2;
TL;MON;18;PEC;2015;8;2;174;L1;B;200;3;100;1;
TL;MON;18;PEC;2015;8;2;174;L3;A;30;1;30;1;
TL;MON;18;PEC;2015;8;3;175;L1;A;2580;16;80;4;
TL;MON;18;PEC;2015;8;3;175;L1;B;2580;16;2480;11;
TL;MON;18;PEC;2015;8;3;175;L1;C;2580;16;20;1;
TL;MON;18;PEC;2015;8;2;176;L1;A;50;2;50;2;
TL;MON;18;PEC;2015;8;2;177;L1;A;900;5;60;2;
TL;MON;18;PEC;2015;8;2;177;L1;B;900;5;840;3;
TL;MON;18;PEC;2015;8;2;177;L3;A;60;2;60;2;
TL;MON;18;PEC;2015;8;2;178;L1;A;80;3;20;1;
TL;MON;18;PEC;2015;8;2;178;L1;C;80;3;10;1;
TL;MON;18;PEC;2015;8;2;178;L1;G;80;3;50;1;
TL;MON;18;PEC;2015;8;2;179;L1;B;380;1;380;1;
TL;MON;18;PEC;2015;8;1;180;L1;B;160;3;60;2;
TL;MON;18;PEC;2015;8;1;180;L1;F;160;3;100;1;
TL;MON;18;PEC;2015;8;1;180;L5;D;50;1;50;1;ASSORBENTI
TL;ITA;18;PEC;2015;7;21;109;L1;A;200;3;50;1;
TL;ITA;18;PEC;2015;7;21;109;L1;E;200;3;100;1;VASO
TL;ITA;18;PEC;2015;7;21;109;L1;F;200;3;50;1;NASSA
TL;ITA;18;PEC;2015;7;21;112;L1;A;170;4;80;3;
TL;ITA;18;PEC;2015;7;21;112;L1;B;170;4;90;1;
TL;ITA;18;PEC;2015;7;23;121;L1;A;810;10;100;3;
TL;ITA;18;PEC;2015;7;23;121;L1;B;810;10;50;1;
TL;ITA;18;PEC;2015;7;23;121;L1;H;810;10;660;6;RESTA
TL;ITA;18;PEC;2015;7;23;123;L1;A;70;4;50;2;
TL;ITA;18;PEC;2015;7;23;123;L1;C;70;4;20;2;
TL;ITA;18;PEC;2015;7;8;156;L1;A;110;3;50;1;
TL;ITA;18;PEC;2015;7;8;156;L1;B;110;3;60;2;
TL;ITA;18;PEC;2015;7;8;76;L1;A;70;1;70;1;
TL;ITA;18;PEC;2015;7;8;76;L2;B;940;1;940;1;
TL;ITA;18;PEC;2015;7;8;157;L4;A;520;2;520;2;
TL;ITA;18;PEC;2015;7;8;157;L5;B;160;1;160;1;SPUGNA
TL;ITA;18;PEC;2015;7;9;84;L1;H;240;1;240;1;BOA
TL;ITA;18;PEC;2015;7;9;84;L3;B;6000;1;6000;1;LATTA DI VERNICE
TL;ITA;18;PEC;2015;7;9;88;L1;A;110;5;50;3;
TL;ITA;18;PEC;2015;7;9;88;L1;B;110;5;60;2;
TL;ITA;18;PEC;2015;7;9;88;L6;0;1270;1;1270;1;PEDANA
TL;ITA;18;PEC;2015;7;10;93;L1;A;40;2;40;2;
TL;ITA;18;PEC;2015;7;10;93;L5;A;120;1;120;1;
TL;ITA;18;PEC;2015;7;10;83;L1;A;80;4;50;2;
TL;ITA;18;PEC;2015;7;10;83;L1;C;80;4;10;1;
TL;ITA;18;PEC;2015;7;10;83;L1;H;80;4;20;1;NASSA
TL;ITA;18;PEC;2015;7;10;83;L4;A;150;1;150;1;
TL;ITA;18;PEC;2015;7;10;95;L1;B;120;1;120;1;DETERSIVO
TL;ITA;18;PEC;2015;7;10;95;L5;A;450;1;450;1;PANTALONCINO
TL;ITA;18;PEC;2015;7;10;158;L1;A;150;5;100;3;
TL;ITA;18;PEC;2015;7;10;158;L1;C;150;5;50;2;DENTIFRICIO
TL;ITA;18;PEC;2015;7;10;158;L8;0;20;1;20;1;SIGARETTE
TL;ITA;18;PEC;2015;7;10;97;L1;A;90;4;30;2;
TL;ITA;18;PEC;2015;7;10;97;L1;B;90;4;60;2;
TL;ITA;18;PEC;2015;7;10;97;L5;A;70;1;70;1;CALZINO
TL;ITA;18;PEC;2015;7;10;154;L1;A;60;3;10;1;
TL;ITA;18;PEC;2015;7;10;154;L1;B;60;3;50;2;
TL;ITA;18;PEC;2015;7;22;116;L1;A;690;11;540;10;
TL;ITA;18;PEC;2015;7;22;116;L1;B;690;11;150;1;
TL;ITA;18;PEC;2015;7;22;116;L3;A;40;1;40;1;
TL;ITA;18;PEC;2015;7;22;116;L4;A;2630;4;1440;3;
TL;ITA;18;PEC;2015;7;22;116;L4;D;2630;4;1190;1;BOCCACCIO
TL;ITA;18;PEC;2015;7;22;116;L8;0;620;1;620;1;LATTA DI PLASTICA CON VERNICE
TL;ITA;18;PEC;2012;7;26;76;L0;0;0;0;0;0;
TL;ITA;18;PEC;2012;7;26;157;L1;0;500;1;0;0;
TL;ITA;18;PEC;2012;7;26;157;L3;0;100;1;0;0;
TL;ITA;18;PEC;2012;7;26;88;L0;0;0;0;0;0;
TL;ITA;18;PEC;2012;7;26;156;L0;0;0;0;0;0;
TL;ITA;18;PEC;2012;7;26;77;L0;0;0;0;0;0;
TL;ITA;18;PEC;2012;7;26;78;L0;0;0;0;0;0;
TL;ITA;18;PEC;2012;7;28;158;L1;0;500;1;0;0;
TL;ITA;18;PEC;2012;7;28;158;L8;0;200;1;0;0;
TL;ITA;18;PEC;2012;7;28;86;L4;0;150;1;0;0;
TL;ITA;18;PEC;2012;7;28;86;L1;0;100;1;0;0;
TL;ITA;18;PEC;2012;7;28;95;L1;0;1400;1;0;0;
TL;ITA;18;PEC;2012;7;28;95;L4;0;800;1;0;0;
TL;ITA;18;PEC;2012;7;28;85;L1;0;300;1;0;0;
TL;ITA;18;PEC;2012;7;28;84;L0;0;0;0;0;0;
TL;ITA;18;PEC;2012;7;29;93;L1;0;450;1;0;0;
TL;ITA;18;PEC;2012;7;28;98;L0;0;0;0;0;0;
TL;ITA;18;PEC;2012;7;29;83;L1;0;1500;1;0;0;
TL;ITA;18;PEC;2012;7;29;97;L0;0;0;0;0;0;
TL;ITA;18;PEC;2012;7;29;154;L1;0;50;1;0;0;
TL;ITA;18;PEC;2012;7;30;131;L0;0;0;0;0;0;
TL;ITA;18;PEC;2012;7;30;151;L0;0;0;0;0;0;
TL;ITA;18;PEC;2012;7;30;152;L4;0;450;1;0;0;
TL;ITA;18;PEC;2012;7;30;132;L6;0;200;1;0;0;
TL;ITA;18;PEC;2012;7;30;133;L0;0;0;0;0;0;
TL;ITA;18;PEC;2012;7;30;150;L0;0;0;0;0;0;
TL;ITA;18;PEC;2012;7;31;161;L6;0;2000;1;0;0;
TL;ITA;18;PEC;2012;7;31;161;L1;0;1000;1;0;0;
TL;ITA;18;PEC;2012;7;31;134;L0;0;0;0;0;0;
TL;ITA;18;PEC;2012;7;31;135;L3;0;8000;1;0;0;
TL;ITA;18;PEC;2012;7;31;135;L1;0;1000;1;0;0;
TL;ITA;18;PEC;2012;7;31;101;L1;0;500;1;0;0;
TL;ITA;18;PEC;2012;7;31;104;L6;0;2000;1;0;0;
TL;ITA;18;PEC;2012;7;31;80;L0;0;0;0;0;0;
TL;ALB;18;PEC;2012;7;24;10;L1;0;1900;1;0;0;
TL;ALB;18;PEC;2012;7;20;14;L1;0;3500;1;0;0;
TL;ALB;18;PEC;2012;7;20;13;L1;0;850;1;0;0;
TL;ALB;18;PEC;2012;7;21;165;L1;0;600;1;0;0;
TL;ALB;18;PEC;2012;7;24;163;L1;0;2300;1;0;0;
TL;ALB;18;PEC;2012;7;24;163;L6;0;4200;1;0;0;
TL;ALB;18;PEC;2012;7;22;38;L1;0;1500;1;0;0;
TL;ALB;18;PEC;2012;7;22;38;L4;0;200;1;0;0;
TL;ALB;18;PEC;2012;7;22;38;L6;0;100;1;0;0;
TL;ALB;18;PEC;2012;7;21;26;L1;0;500;1;0;0;
TL;ALB;18;PEC;2012;7;21;26;L6;0;100;1;0;0;
TL;ALB;18;PEC;2012;7;21;33;L1;0;3500;1;0;0;
TL;ALB;18;PEC;2012;7;21;33;L2;0;25000;1;0;0;
TL;ALB;18;PEC;2012;7;21;32;L6;0;3200;1;0;0;
TL;ALB;18;PEC;2012;7;21;170;L1;0;1500;1;0;0;
TL;ALB;18;PEC;2012;7;21;170;L6;0;500;1;0;0;
TL;ALB;18;PEC;2012;7;22;27;L1;0;850;1;0;0;
TL;ALB;18;PEC;2012;7;22;39;L1;0;800;1;0;0;
TL;ALB;18;PEC;2012;7;21;166;L1;0;850;1;0;0;
TL;ALB;18;PEC;2012;7;21;166;L3;0;500;1;0;0;
TL;ALB;18;PEC;2012;7;20;168;L0;0;0;0;0;0;
TL;ALB;18;PEC;2012;7;22;167;L1;0;500;1;0;0;
TL;ALB;18;PEC;2012;7;22;169;L1;0;800;1;0;0;
TL;ALB;18;PEC;2012;7;22;169;L3;0;600;1;0;0;
TL;ALB;18;PEC;2012;7;22;169;L4;0;1200;1;0;0;
TL;ALB;18;PEC;2012;7;23;22;L3;0;200;1;0;0;
TL;ALB;18;PEC;2012;7;23;22;L1;0;500;1;0;0;
TL;ALB;18;PEC;2012;7;23;23;L1;0;100;1;0;0;
TL;ALB;18;PEC;2012;7;24;17;L1;0;400;1;0;0;
TL;ALB;18;PEC;2012;7;24;17;L3;0;100;1;0;0;
TL;ALB;18;PEC;2012;7;24;17;L6;0;200;1;0;0;
TL;ALB;18;PEC;2012;7;24;16;L0;0;0;0;0;0;
TL;ALB;18;PEC;2012;7;24;41;L0;0;0;0;0;0;
TL;ALB;18;PEC;2012;7;24;2;L1;0;500;1;0;0;
TL;ALB;18;PEC;2012;7;24;2;L5;0;1000;1;0;0;
TL;ALB;18;PEC;2012;7;24;2;L6;0;1000;1;0;0;
TL;ALB;18;PEC;2012;7;23;31;L0;0;0;0;0;0;
TL;ALB;18;PEC;2012;7;25;8;L1;0;2400;1;0;0;
TL;ALB;18;PEC;2012;7;25;8;L6;0;100;1;0;0;
TL;ALB;18;PEC;2012;7;25;6;L0;0;0;0;0;0;
TL;ALB;18;PEC;2012;7;25;4;L1;0;800;1;0;0;
TL;ALB;18;PEC;2012;7;25;1;L1;0;550;1;0;0;
TL;ITA;18;PEC;2012;7;11;145;L0;0;0;0;0;0;
TL;ITA;18;PEC;2012;7;11;144;L0;0;0;0;0;0;
TL;ITA;18;PEC;2012;7;11;143;L1;0;80;1;0;0;
TL;ITA;18;PEC;2012;7;11;143;L8;0;210;1;0;0;
TL;ITA;18;PEC;2012;7;11;146;L1;0;30;1;0;0;
TL;ITA;18;PEC;2012;7;11;146;L3;0;30;1;0;0;
TL;ITA;18;PEC;2012;7;11;146;L5;0;40;1;0;0;
TL;ITA;18;PEC;2012;7;11;146;L8;0;8500;1;0;0;
TL;ITA;18;PEC;2012;7;10;117;L0;0;0;0;0;0;
TL;ITA;18;PEC;2012;7;10;126;L1;0;250;1;0;0;
TL;ITA;18;PEC;2012;7;10;121;L1;0;750;1;0;0;
TL;ITA;18;PEC;2012;7;10;123;L0;0;0;0;0;0;
TL;ITA;18;PEC;2012;7;12;147;L6;0;240;1;0;0;
TL;ITA;18;PEC;2012;7;12;147;L1;0;230;1;0;0;
TL;ITA;18;PEC;2012;7;11;162;L0;0;0;0;0;0;
TL;ITA;18;PEC;2012;7;12;137;L1;0;200;1;0;0;
TL;ITA;18;PEC;2012;7;12;137;L6;0;100;1;0;0;
TL;ITA;18;PEC;2012;7;10;160;L0;0;0;0;0;0;
TL;ITA;18;PEC;2012;7;10;125;L0;0;0;0;0;0;
TL;ITA;18;PEC;2012;7;10;129;L6;0;300;1;0;0;
TL;ITA;18;PEC;2012;7;10;129;L1;0;100;1;0;0;
TL;ITA;18;PEC;2012;7;12;148;L1;0;100;1;0;0;
TL;ITA;18;PEC;2012;7;12;148;L5;0;70;1;0;0;
TL;ITA;18;PEC;2012;7;12;148;L8;0;50;1;0;0;
TL;ITA;18;PEC;2012;7;11;139;L1;0;1500;1;0;0;
TL;ITA;18;PEC;2012;7;11;139;L4;0;2500;1;0;0;
TL;ITA;18;PEC;2012;7;11;139;L3;0;2500;1;0;0;
TL;ITA;18;PEC;2012;7;12;116;L1;0;50;1;0;0;
TL;ITA;18;PEC;2012;7;12;116;L5;0;80;1;0;0;
TL;ITA;18;PEC;2012;7;12;116;L4;0;100;1;0;0;
TL;ITA;18;PEC;2012;7;12;116;L3;0;200;1;0;0;
TL;ITA;18;PEC;2012;7;12;142;L8;0;2000;1;0;0;
TL;ITA;18;PEC;2012;7;12;142;L1;0;500;1;0;0;
TL;ITA;18;PEC;2012;7;12;142;L6;0;1000;1;0;0;
TL;ITA;18;PEC;2012;7;12;142;L4;0;100;1;0;0;
TL;ITA;18;PEC;2012;7;13;109;L1;0;550;1;0;0;
TL;ITA;18;PEC;2012;7;13;109;L6;0;100;1;0;0;
TL;ITA;18;PEC;2012;7;13;112;L1;0;170;1;0;0;
TL;ITA;18;PEC;2012;7;14;100;L0;0;0;0;0;0;
TL;ITA;18;PEC;2012;7;14;105;L1;0;1500;1;0;0;
TL;ITA;18;PEC;2012;7;14;107;L1;0;500;1;0;0;
TL;ITA;18;PEC;2012;7;14;107;L6;0;1500;1;0;0;
TL;ITA;18;PEC;2012;7;14;107;L4;0;100;1;0;0;
TL;ITA;18;PEC;2012;7;14;138;L1;0;180;1;0;0;
TL;ITA;18;PEC;2012;7;14;138;L6;0;100;1;0;0;
TL;ITA;18;PEC;2012;7;14;110;L5;0;300;1;0;0;
TL;ITA;18;PEC;2012;7;14;110;L6;0;200;1;0;0;
TL;ITA;18;PEC;2012;7;14;110;L1;0;100;1;0;0;
TL;MON;18;PEC;2012;7;19;176;L1;0;3500;1;0;0;
TL;MON;18;PEC;2012;7;19;176;L3;0;500;1;0;0;
TL;MON;18;PEC;2012;7;19;176;L4;0;1500;1;0;0;
TL;MON;18;PEC;2012;7;18;179;L1;0;1500;1;0;0;
TL;MON;18;PEC;2012;7;17;180;L1;0;1500;1;0;0;
TL;MON;18;PEC;2012;7;17;180;L6;0;500;1;0;0;
TL;MON;18;PEC;2012;7;17;171;L1;0;2060;1;0;0;
TL;MON;18;PEC;2012;7;17;171;L2;0;20000;1;0;0;
TL;MON;18;PEC;2012;7;19;177;L1;0;1500;1;0;0;
TL;MON;18;PEC;2012;7;19;177;L6;0;500;1;0;0;
TL;MON;18;PEC;2012;7;19;178;L1;0;40000;1;0;0;
TL;MON;18;PEC;2012;7;19;174;L1;0;1500;1;0;0;
TL;MON;18;PEC;2012;7;19;174;L6;0;500;1;0;0;
TL;MON;18;PEC;2012;7;19;174;L5;0;1000;1;0;0;
TL;MON;18;PEC;2012;7;17;175;L1;0;4650;1;0;0;
TL;MON;18;PEC;2012;7;18;172;L0;0;0;0;0;0;
TL;MON;18;PEC;2012;7;18;173;L8;0;300000;1;0;0;
TL;ALB;18;PEC;2016;8;3;1;L1;A;2120;4;20;1;
TL;ALB;18;PEC;2016;8;3;1;L1;B;2120;4;1000;2;
TL;ALB;18;PEC;2016;8;3;1;L1;E;2120;4;1100;1;
TL;ALB;18;PEC;2016;8;3;1;L5;A;200;1;200;1;
TL;ALB;18;PEC;2016;8;2;2;L1;A;90;5;30;3;
TL;ALB;18;PEC;2016;8;2;2;L1;B;90;5;60;2;
TL;ALB;18;PEC;2016;8;3;4;L1;B;2580;10;2230;8;
TL;ALB;18;PEC;2016;8;3;4;L1;E;2580;10;250;1;
TL;ALB;18;PEC;2016;8;3;4;L1;G;2580;10;100;1;
TL;ALB;18;PEC;2016;8;3;4;L8;0;540;1;540;1;
TL;ALB;18;PEC;2016;8;3;6;L1;A;480;7;170;3;
TL;ALB;18;PEC;2016;8;3;6;L1;B;480;7;310;4;
TL;ALB;18;PEC;2016;8;3;6;L8;0;1020;1;1020;1;
TL;ALB;18;PEC;2016;8;2;8;L1;A;1520;13;120;2;
TL;ALB;18;PEC;2016;8;2;8;L1;B;1520;13;1400;11;
TL;ALB;18;PEC;2016;8;2;8;L3;B;30;1;30;1;
TL;ALB;18;PEC;2016;8;5;10;L1;A;460;10;60;3;
TL;ALB;18;PEC;2016;8;5;10;L1;B;460;10;350;6;
TL;ALB;18;PEC;2016;8;5;10;L1;H;460;10;50;1;
TL;ALB;18;PEC;2016;8;5;10;L3;A;30;2;20;1;
TL;ALB;18;PEC;2016;8;5;10;L3;B;30;2;10;1;
TL;ALB;18;PEC;2016;8;5;10;L5;D;230;1;230;1;
TL;ALB;18;PEC;2016;8;3;13;L1;A;940;11;140;5;
TL;ALB;18;PEC;2016;8;3;13;L1;B;940;11;180;3;
TL;ALB;18;PEC;2016;8;3;13;L1;C;940;11;70;2;
TL;ALB;18;PEC;2016;8;3;13;L1;E;940;11;550;1;
TL;ALB;18;PEC;2016;8;3;14;L1;B;620;4;270;3;
TL;ALB;18;PEC;2016;8;3;14;L1;E;620;4;350;1;
TL;ALB;18;PEC;2016;8;3;14;L3;A;130;2;130;2;
TL;ALB;18;PEC;2016;8;5;16;L1;B;2900;16;2850;15;
TL;ALB;18;PEC;2016;8;5;16;L1;C;2900;16;50;1;
TL;ALB;18;PEC;2016;8;5;16;L3;A;100;2;100;2;
TL;ALB;18;PEC;2016;8;5;16;L4;A;300;1;300;1;
TL;ALB;18;PEC;2016;8;4;17;L1;A;600;13;100;7;
TL;ALB;18;PEC;2016;8;4;17;L1;B;600;13;500;6;
TL;ALB;18;PEC;2016;8;4;17;L5;D;150;1;150;1;
TL;ALB;18;PEC;2016;8;4;22;L1;B;60;2;50;1;
TL;ALB;18;PEC;2016;8;4;22;L1;H;60;2;10;1;
TL;ALB;18;PEC;2016;8;4;22;L4;A;150;1;150;1;
TL;ALB;18;PEC;2016;8;4;23;L1;B;130;3;130;3;
TL;ALB;18;PEC;2016;8;4;23;L5;A;90;1;90;1;
TL;ALB;18;PEC;2016;7;30;26;L1;A;3040;7;350;2;
TL;ALB;18;PEC;2016;7;30;26;L1;B;3040;7;50;1;
TL;ALB;18;PEC;2016;7;30;26;L1;C;3040;7;20;1;
TL;ALB;18;PEC;2016;7;30;26;L1;G;3040;7;2500;1;
TL;ALB;18;PEC;2016;7;30;26;L1;H;3040;7;120;2;
TL;ALB;18;PEC;2016;7;30;26;L3;A;30;1;30;1;
TL;ALB;18;PEC;2016;7;30;26;L4;A;500;1;500;1;
TL;ALB;18;PEC;2016;7;30;26;L5;A;4700;2;1800;1;
TL;ALB;18;PEC;2016;7;30;26;L5;B;4700;2;2900;1;
TL;ALB;18;PEC;2016;7;29;27;L1;A;80;4;40;2;
TL;ALB;18;PEC;2016;7;29;27;L1;B;80;4;30;1;
TL;ALB;18;PEC;2016;7;29;27;L1;G;80;4;10;1;
TL;ALB;18;PEC;2016;7;29;27;L3;A;20;1;20;1;
TL;ALB;18;PEC;2016;7;29;27;L4;A;590;1;590;1;
TL;ALB;18;PEC;2016;7;29;27;L5;A;850;1;850;1;
TL;ALB;18;PEC;2016;8;4;31;L1;A;100;1;100;1;
TL;ALB;18;PEC;2016;8;4;31;L2;B;50;1;50;1;
TL;ALB;18;PEC;2016;7;29;32;L1;A;190;7;110;3;
TL;ALB;18;PEC;2016;7;29;32;L1;B;190;7;60;3;
TL;ALB;18;PEC;2016;7;29;32;L1;H;190;7;20;1;
TL;ALB;18;PEC;2016;7;29;32;L2;B;290;1;290;1;
TL;ALB;18;PEC;2016;7;29;32;L3;A;110;8;110;8;
TL;ALB;18;PEC;2016;7;29;33;L1;A;1440;4;30;1;
TL;ALB;18;PEC;2016;7;29;33;L1;B;1440;4;100;1;
TL;ALB;18;PEC;2016;7;29;33;L1;D;1440;4;1300;1;
TL;ALB;18;PEC;2016;7;29;33;L1;G;1440;4;10;1;
TL;ALB;18;PEC;2016;7;29;33;L5;B;270;1;270;1;
TL;ALB;18;PEC;2016;7;29;38;L1;A;220;3;20;1;
TL;ALB;18;PEC;2016;7;29;38;L1;B;220;3;100;1;
TL;ALB;18;PEC;2016;7;29;38;L1;H;220;3;100;1;
TL;ALB;18;PEC;2016;7;29;38;L5;B;1450;1;1450;1;
TL;ALB;18;PEC;2016;7;29;39;L1;A;2040;8;150;4;
TL;ALB;18;PEC;2016;7;29;39;L1;B;2040;8;50;1;
TL;ALB;18;PEC;2016;7;29;39;L1;G;2040;8;1720;1;
TL;ALB;18;PEC;2016;7;29;39;L1;H;2040;8;120;2;
TL;ALB;18;PEC;2016;8;5;41;L1;A;1210;11;180;3;
TL;ALB;18;PEC;2016;8;5;41;L1;B;1210;11;710;6;
TL;ALB;18;PEC;2016;8;5;41;L1;C;1210;11;20;1;
TL;ALB;18;PEC;2016;8;5;41;L1;E;1210;11;300;1;
TL;ALB;18;PEC;2016;8;5;41;L2;B;670;1;670;1;
TL;ALB;18;PEC;2016;8;5;41;L5;D;200;1;200;1;
TL;ITA;18;PEC;2016;8;6;76;L1;A;40;2;20;1;
TL;ITA;18;PEC;2016;8;6;76;L1;C;40;2;20;1;
TL;ITA;18;PEC;2016;8;6;77;L1;B;10;1;10;1;
TL;ITA;18;PEC;2016;8;6;78;L1;A;170;2;10;1;
TL;ITA;18;PEC;2016;8;6;78;L1;E;170;2;160;1;
TL;ITA;18;PEC;2016;8;6;78;L4;A;150;1;150;1;
TL;ITA;18;PEC;2016;8;18;80;L1;A;410;6;330;3;
TL;ITA;18;PEC;2016;8;18;80;L1;C;410;6;30;1;
TL;ITA;18;PEC;2016;8;18;80;L1;H;410;6;50;2;
TL;ITA;18;PEC;2016;8;9;83;L1;A;10;1;10;1;
TL;ITA;18;PEC;2016;8;9;84;L1;A;370;5;340;4;
TL;ITA;18;PEC;2016;8;9;84;L1;E;370;5;30;1;
TL;ITA;18;PEC;2016;8;9;84;L2;A;1040;1;1040;1;
TL;ITA;18;PEC;2016;8;9;84;L3;C;340;1;340;1;
TL;ITA;18;PEC;2016;8;9;85;L1;B;50;4;50;4;
TL;ITA;18;PEC;2016;8;9;85;L3;B;50;1;50;1;
TL;ITA;18;PEC;2016;8;9;86;L1;A;420;7;180;5;
TL;ITA;18;PEC;2016;8;9;86;L1;B;420;7;230;1;
TL;ITA;18;PEC;2016;8;9;86;L1;C;420;7;10;1;
TL;ITA;18;PEC;2016;8;9;86;L5;A;20;1;20;1;
TL;ITA;18;PEC;2016;8;6;88;L1;A;110;3;30;1;
TL;ITA;18;PEC;2016;8;6;88;L1;D;110;3;30;1;
TL;ITA;18;PEC;2016;8;6;88;L1;H;110;3;50;1;
TL;ITA;18;PEC;2016;8;6;88;L5;B;110;1;110;1;
TL;ITA;18;PEC;2016;8;9;93;L1;B;25;2;20;1;
TL;ITA;18;PEC;2016;8;9;93;L1;C;25;2;5;1;
TL;ITA;18;PEC;2016;8;9;93;L3;C;1870;1;1870;1;
TL;ITA;18;PEC;2016;8;9;95;L1;B;40;2;40;2;
TL;ITA;18;PEC;2016;8;9;95;L4;A;180;1;180;1;
TL;ITA;18;PEC;2016;8;7;97;L1;B;30;3;30;3;
TL;ITA;18;PEC;2016;8;10;98;L1;A;60;4;10;1;
TL;ITA;18;PEC;2016;8;10;98;L1;C;60;4;50;3;
TL;ITA;18;PEC;2016;8;10;98;L7;0;10;1;10;1;
TL;ITA;18;PEC;2016;8;18;100;L1;A;70;2;70;2;
TL;ITA;18;PEC;2016;8;18;100;L3;A;30;1;30;1;
